provider,code,message_zh,message_en,category,severity,solution
payuni,IFTRADE02010,訂單金額，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02011,訂單金額，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02012,未有時間戳記,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02013,時間戳記，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02014,時間戳記，已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02015,前景通知網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02016,[交易建立(信用卡免跳轉支付元件)] 背景通知網址，格式錯誤 / [交易建立(信用卡免跳轉支付元件)] 綁定類型，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02017,超過額度，未有會員HASH,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02018,未有商品說明,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02019,未有消費者電子信箱,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02020,消費者電子信箱，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02021,未有買方名稱(抬頭),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02022,未有載具類別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02023,無法辨識的載具類別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02024,載具資料不可為空,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02025,載具資料，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02026,載具資料，格式錯誤(長度),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02027,商店不提供捐贈發票選項,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02028,此捐贈碼不在商店提供範圍內,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02029,手機條碼不正確,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02030,API3D，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE02031,使用者IP格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE03001,買方會員資料取得(驗證)失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE04001,Token已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE04002,未有交易設定資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE04003,交易設定資料異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE05001,交易設定異常(原始資料),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE05002,交易設定異常(輸入資料),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,IFTRADE05003,交易設定異常(商店資料),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE00000,系統異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE00001,無API對應程式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01001,送出資料解析失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01002,送出資料解析失敗(KEY),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01003,送出資料解析失敗(Decrypt),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01004,未有Token,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01005,Token已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01006,未有支付方式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE01007,未有符合支付方式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02001,未有解密資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02002,支付方式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02003,信用卡號，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02004,信用卡號，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02005,信用卡號，長度限制錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02006,未有信用卡到期日,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02007,信用卡到期日，格式錯誤(MMYY),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02008,信用卡到期日，已逾期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02009,信用卡末三碼，長度限制錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02010,信用卡末三碼，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02011,未有信用卡分期數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02012,信用卡分期數，期數格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE02013,未有信用卡末三碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE03001,未有商店資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE03002,確認支付工具異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,TRADE03003,商店資料異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立(信用卡免跳轉支付元件)
payuni,ATM01001,已達連線處理上限，請稍後再試,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01002,未有商店代號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01003,資料 HASH 比對不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01004,資料解密失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01005,解密資料不存在,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01006,查無符合商店資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01007,ATM 轉帳帳號編譯異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01008,查無符合商店物流設定資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01009,商店B2C物流服務尚未開通,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01010,商店C2C物流服務尚未開通,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01011,商店未啟用B2C物流服務,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01012,商店未啟用C2C物流服務,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01013,中信ATM建檔失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01014,未有API處理結果,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01015,回傳加密失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01016,查無符合代理商資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01017,代理商狀態不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM01018,商店代號比對異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02001,未有商店代號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02002,未有商店訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02003,商店訂單編號，超過長度限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02004,商店訂單編號，格式錯誤(英數字-_),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02005,未有訂單金額,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02006,訂單金額，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02007,訂單金額，不為允許範圍區間,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02008,未有時間戳記,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02009,時間戳記，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02010,時間戳記，已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02011,未有銀行別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02012,無法辨識的銀行別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02013,繳費期限日期格式有誤，應為日期格式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02014,繳費期限日期為無效日期，請重新確認,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02015,無法載入該銀行系統程序檔,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02016,無法辨識的繳費類型,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02017,NotifyURL 格式有誤，請確認,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02018,消費者電子信箱，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02019,訂單金額格式錯誤(隨繳代碼限帶0元金額),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02020,該銀行不支援隨繳虛擬帳號功能,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02021,GrantExport參數值錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02022,收(寄)件人姓名僅支援輸入中文/英文/數字,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02023,訂單金額超過洗防法限額，須有買方實名制TOKEN,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02024,買方會員資料取得(驗證)失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02025,訂單金額超過洗防法限額，須先完成買方會員實名制(註冊),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02026,未有買方名稱(抬頭),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02027,買方統編長度有誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02028,未有消費者電子信箱,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02029,未有載具類別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02030,無法辨識的載具類別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
payuni,ATM02031,載具資料不可為空(手機條碼、自然人憑證條碼或是捐贈碼),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (虛擬帳號|ATM)
